ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Group
GO:0009306	protein secretion	38/1432	4.30151732112537	6.6721887879497e-05	0.00156300158011929	0.00113969923315696	Ccl5/Idh2/Adrb1/Mttp/Rab3c/Mc4r/Rab3d/Vsnl1/Stxbp5/Adora2a/Golph3l/Mpc2/Il12a/Gja5/Bloc1s6/Ucp2/Egf/Gpr68/Ptger3/C1qtnf5/C2cd2l/Myom1/Myo5a/Myo18a/Atp13a2/Cpt1a/Pde3b/Cd200/Prkce/Klf7/Abca1/Doc2b/Raf1/Pclo/Serp1/Rbp4/Park7/Adra2a	38	Ablated
GO:0022604	regulation of cell morphogenesis	34/1432	4.45524400264227	6.89935431920061e-05	0.00159318733781102	0.00116170988582111	Aldoa/Rnd1/Plxna3/Palm/Map3k13/Camk2b/Enpp2/Lims1/Phip/Braf/Ptprd/Stau2/Ache/Brwd3/Coro1c/Has2/Gna13/Rreb1/Zmpste24/Rtn4/Tnik/Bves/Nedd4l/Lrp8/Met/Flna/Rims1/Sh3kbp1/Plekho1/Dlc1/Mark2/Epb41/Shroom3/Baiap2	34	Ablated
GO:0015850	organic hydroxy compound transport	30/1432	4.63341986205652	6.94042259988815e-05	0.00159318733781102	0.00116170988582111	Ces1c/Ces1a/Adora2b/Star/Grm2/Abca2/Ptch1/Npc1/Irak1/Adora2a/Rtn4/Syt10/Egf/Dtnbp1/Chrna6/Ptger3/Ecrg4/Htr1a/Myo5a/Soat1/Cadps/Furin/Abca1/Ldlr/Tpcn2/Mapk15/Rbp4/Syt12/Abcd3/Park7	30	Ablated
GO:2001234	negative regulation of apoptotic signaling pathway	27/1432	4.78638920683795	7.01192785347392e-05	0.00159318733781102	0.00116170988582111	Meis3/Lmna/Vdac2/Hyou1/Psen2/Creb3l1/Phip/Slc35f6/Eya2/Creb3/Sgms1/Rrm2b/Parl/Sod2/Mmp9/Grina/Ppif/Sgk3/Ar/Pik3cb/Mrtfa/Caap1/Slc25a5/Raf1/Akt1/Fgf10/Park7	27	Ablated
GO:0035592	establishment of protein localization to extracellular region	38/1432	4.2989760236967	7.04089086728274e-05	0.00159318733781102	0.00116170988582111	Ccl5/Idh2/Adrb1/Mttp/Rab3c/Mc4r/Rab3d/Vsnl1/Stxbp5/Adora2a/Golph3l/Mpc2/Il12a/Gja5/Bloc1s6/Ucp2/Egf/Gpr68/Ptger3/C1qtnf5/C2cd2l/Myom1/Myo5a/Myo18a/Atp13a2/Cpt1a/Pde3b/Cd200/Prkce/Klf7/Abca1/Doc2b/Raf1/Pclo/Serp1/Rbp4/Park7/Adra2a	38	Ablated
GO:0035265	organ growth	25/1432	4.90004852531047	7.07636368522622e-05	0.00159318733781102	0.00116170988582111	G6pd2/Mapk14/Sorbs2/Adrb1/Hey2/Camk2d/Nkx2-5/Heg1/Col9a1/Flvcr1/Ppara/Adra1b/Zmpste24/Notch1/Gje1/Prox1/Acacb/Ar/Serp1/Akt1/Fgf10/Rbp4/Ext1/Cacna2d2/Tenm4	25	Ablated
GO:0001570	vasculogenesis	15/1432	5.7109787415268	7.08343753882763e-05	0.00159318733781102	0.00116170988582111	Hey2/Adm/Nkx2-5/Heg1/Tek/Angpt1/Ptprj/Asb4/Pitx2/Has2/Rtn4/Notch1/Sgpl1/Zmiz1/Sox17	15	Ablated
GO:0070509	calcium ion import	15/1432	5.7109787415268	7.08343753882763e-05	0.00159318733781102	0.00116170988582111	Ms4a1/Adrb1/Micu2/Psen2/Wnk3/Grm6/Zmpste24/Hrc/Egf/Trpv4/Afg3l2/Sphk2/Akt1/Homer1/Iapp	15	Ablated
GO:0003229	ventricular cardiac muscle tissue development	12/1432	6.100939663099	7.08414729624584e-05	0.00159318733781102	0.00116170988582111	Ryr2/Mybpc3/Hey2/Nkx2-5/Heg1/Myl3/Zmpste24/Notch1/Tnni1/Prox1/Ednra/Myh7	12	Ablated
GO:0043473	pigmentation	16/1432	5.60249809853273	7.10152269991416e-05	0.00159318733781102	0.00116170988582111	Atp7a/Vangl1/Gpr143/Sod2/Bloc1s6/Tyrp1/Myo5a/Mfsd12/Kif13a/Kitl/Sox10/Zeb2/Pmel/En1/Vps33a/Ap3b1	16	Ablated
GO:0034637	cellular carbohydrate biosynthetic process	13/1432	5.95783881945832	7.10541190679217e-05	0.00159318733781102	0.00116170988582111	Prkag3/Grb10/Gys1/Has2/Acadm/Fut9/Gyg/Hs2st1/Ndst1/Akt1/Esrrb/Ext1/Sorbs1	13	Ablated
GO:0070588	calcium ion transmembrane transport	31/1432	4.58496747867057	7.11018515551576e-05	0.00159318733781102	0.00116170988582111	G6pd2/Stim2/Ryr2/Nipsnap2/Adrb1/Micu2/Camk2d/Psen2/Tmem38a/Lhcgr/Jph2/Fgf14/P2rx4/Hrc/Ptger3/Letm1/Stim1/Trpc1/Myo5a/Trpv4/Ednra/Afg3l2/Prkce/Tspan13/Dhrs7c/Hap1/Atp1b1/Grin2d/Akt1/Tpcn2/Iapp	31	Ablated
GO:0007389	pattern specification process	44/1432	4.09738281894403	7.25748481344716e-05	0.0016173331837091	0.00117931639524758	Folr1/Prkaca/Hes5/Hoxa3/Irx2/Meis3/Tbr1/Mtf2/Hey2/Psen2/Ptch1/Nkx2-5/Nrarp/Fzd5/Ift88/Daam2/Smad6/Lef1/Gpc3/Pitx2/Drc1/Notch1/Nr2f1/Fst/Alg5/Ednra/Hipk1/Ar/Msgn1/Zic3/Bptf/Zeb2/Pifo/Gm572/Meis2/En1/Fgf10/Sox17/Irx1/Foxj1/Shroom3/Srf/Ext1/Pcsk6	44	Ablated
GO:0043406	positive regulation of MAP kinase activity	18/1432	5.40779248253905	7.27500373691692e-05	0.0016173331837091	0.00117931639524758	Tnfrsf11a/Map3k13/Nod2/Ern2/Fzd5/Irak1/Magi3/Traf6/Gab1/Tpd52l1/Egf/Ntf3/Fzd10/Kitl/Pdgfd/Zeb2/Pik3r6/Adra2a	18	Ablated
GO:0050953	sensory perception of light stimulus	21/1432	5.16333914463809	7.33854969164391e-05	0.00162508742976286	0.00118497058548872	Ush1g/Cdh23/Epas1/Pdc/Cnga1/Atf6/Gja3/Grm6/Irx5/Crybb3/Dnajc19/Ndufs4/Lrit3/Myo5a/Gjd2/Slc4a7/Impg1/Cln8/Rbp4/Cngb3/Rho	21	Ablated
GO:0035794	positive regulation of mitochondrial membrane permeability	9/1432	6.63774077326825	7.54340448103175e-05	0.00166395175108829	0.00121330941622002	Chchd10/Vdac2/Slc35f6/Eya2/Ppif/Spg7/Slc25a5/Rhot1/Stpg1	9	Ablated
GO:0008654	phospholipid biosynthetic process	25/1432	4.89542957945417	7.62968061798516e-05	0.00167645966757201	0.00122242985666372	Mvk/Pip5k1b/Abca2/Vac14/Cds1/Fabp3/Bscl2/Sgms1/Mboat7/Capn2/Agpat3/Sgms2/Pigg/Pyurf/Smg1/Fitm1/Dgkg/Itpkc/Sphk2/Pik3cb/Dgkz/Socs7/Gnpat/Pigw/Pcx	25	Ablated
GO:1902414	protein localization to cell junction	17/1432	5.4962034398831	7.69405965596866e-05	0.00168407815404194	0.00122798505462259	Tamalin/Tjp3/Asic2/Mpp4/Cnih3/Heg1/Magi2/Clstn1/Rapsn/Camk2a/Tnik/Pak2/Flna/Nlgn1/Pclo/Homer1/Baiap2	17	Ablated
GO:0060415	muscle tissue morphogenesis	14/1432	5.82097963674112	7.74170139034859e-05	0.00168798866084178	0.0012308364923036	Ryr2/Mybpc3/Hey2/Nkx2-5/Heg1/Angpt1/Myl3/Pitx2/Notch1/Tnni1/Prox1/Ednra/Shox2/Myh7	14	Ablated
GO:0051090	regulation of DNA-binding transcription factor activity	40/1432	4.22323776407022	7.87127803043509e-05	0.0017096657147332	0.00124664282417901	Tnfrsf11a/Itgb2l/Trim52/Dnaja3/Map3k13/Nod2/Psma6/Npm1/Ptch1/Esr2/Kat6a/Creb3/Irak1/Traf6/Lrrfip1/Pthlh/Prdx3/Fank1/Id1/Camk2a/Id3/Prox1/Nr0b1/Ar/Cd200/Ifrd1/Cyp1b1/Traf1/Hmga2/Lrp8/Flna/Prkd2/Trim62/Akt1/Ppargc1b/Foxj1/Srf/Card14/Cat/Park7	40	Ablated
GO:0061458	reproductive system development	44/1432	4.093242026278	7.98327205589348e-05	0.00172474593104124	0.00125763891732487	Adam29/Mapk14/Dmrt1/Epas1/Dhcr24/Hey2/Adm/Esr2/Fancg/Fzd5/Lhcgr/Angpt1/Lef1/Prdx3/Irx5/Gab1/Zp3/Lhx8/Srd5a2/Dnajc19/Krt19/Hsd17b2/Notch1/Inha/Fst/Nr0b1/Ndufs6/Sgpl1/Erf/Ar/Hmga2/Dazap1/Met/Kitl/Flna/Mertk/Vwf/Bptf/Syde1/Akt1/Fgf10/Esrrb/Rbp4/Klhl10	44	Ablated
GO:0006672	ceramide metabolic process	15/1432	5.70061595449125	8.00155547475476e-05	0.00172474593104124	0.00125763891732487	Abca2/Sgms1/Sirt3/Sgms2/Galc/Hexa/Ugcg/Sgpl1/B4galt3/Sphk2/Cln8/St3gal1/Gm2a/Naga/St8sia4	15	Ablated
GO:0018105	peptidyl-serine phosphorylation	34/1432	4.44638131538442	8.21492803302326e-05	0.00176403132648518	0.00128628478411812	Prkaca/Ppp1r1b/Mapk14/Map3k13/Camk2b/Camk2d/Phip/Braf/Tek/Angpt1/Cdk5r1/Hrc/Camk2a/Smg1/Ntf3/Sgk3/Hipk1/Pak2/Hmga2/Prkce/Dyrk1b/Dyrk3/Dyrk4/Met/Fnip2/Mark2/Prkd2/Raf1/Plcl2/Akt1/Iapp/Sptbn4/Map4k1/Park7	34	Ablated
GO:0062012	regulation of small molecule metabolic process	36/1432	4.36453028895411	8.55006248486232e-05	0.00182906808402583	0.00133370786010146	Ces1c/Ces1a/Grb10/Adora2b/Star/Myog/Acadvl/Nln/Fabp3/Lhcgr/Ppara/Acadm/Adra1b/Zmpste24/Cry1/Pdk4/Prox1/Pou1f1/Acacb/Cpt1a/Coq3/Sphk2/Prkce/Fh1/Ldlr/Lacc1/Kcnma1/Erlin2/Acadl/Hmgb1/Foxo1/Akt1/Esrrb/Ndufc2/Sorbs1/Park7	36	Ablated
GO:1901214	regulation of neuron death	37/1432	4.32468438040691	8.88481003046665e-05	0.00189122138764647	0.00137902839808147	Ccl5/Xiap/G6pd2/Optn/Atp7a/Dnajc5/Star/Nqo1/Hyou1/Npm1/Esr2/Braf/Btbd10/Ptprz1/En2/Angpt1/Foxq1/Ppara/Prdx3/Adora2a/Capn2/Nenf/Rapsn/Sod2/Cdk5r1/Dtnbp1/Ntf3/Cd200/Clcf1/Ephb1/Kcnma1/Ngfr/Gpr75/En1/Gpi1/Nmnat1/Park7	37	Ablated
GO:0010595	positive regulation of endothelial cell migration	16/1432	5.58397905076549	8.90732246430775e-05	0.00189122138764647	0.00137902839808147	Adora2b/Atp5a1/Tek/Angpt1/P2rx4/Egf/Prox1/Atp5b/Met/Pik3cb/Angpt4/Prkd2/Fgfbp1/Hmgb1/Akt1/Gpi1	16	Ablated
GO:0032412	regulation of ion transmembrane transporter activity	29/1432	4.66585513780967	9.33217179556505e-05	0.00197403290705441	0.00143941235825546	Tcaf2/Tcaf1/Stim2/Atp7a/Ryr2/Asic2/Nipsnap2/Adrb1/Camk2d/Cnih3/Wnk3/Jph2/Fgf14/Mmp9/Hrc/Ppif/Nedd4l/Stim1/Myo5a/Ednra/Sphk2/Chrm3/Hap1/Atp1b1/Nlgn1/Scn2b/Homer1/Hcn1/Park7	29	Ablated
GO:0140056	organelle localization by membrane tethering	13/1432	5.93152151114095	9.41132865657769e-05	0.00198337628825795	0.00144622530363454	Rab3c/Psen2/Rab3d/Esyt1/Ralb/Bloc1s6/Camk2a/Bves/Stx2/Rims1/Ppfia3/Syde1/Ndrg4	13	Ablated
GO:0002026	regulation of the force of heart contraction	8/1432	6.84133972850949	9.84905524981893e-05	0.00206030605945474	0.00150232044925379	Ryr2/Adrb1/Atp1a1/Adm/Myl3/Adra1b/Pebp1/Myh7	8	Ablated
GO:0007007	inner mitochondrial membrane organization	8/1432	6.84133972850949	9.84905524981893e-05	0.00206030605945474	0.00150232044925379	Chchd10/Chchd3/Romo1/Chchd6/Letm1/Afg3l2/Oma1/Apoo	8	Ablated
GO:0006107	oxaloacetate metabolic process	5/1432	7.87743166019626	0.000104743094856954	0.00217504983422736	0.00158598856180165	Nit2/Got2/Mdh2/Acly/Pcx	5	Ablated
GO:0055015	ventricular cardiac muscle cell development	5/1432	7.87743166019626	0.000104743094856954	0.00217504983422736	0.00158598856180165	Lmna/Hey2/Nkx2-5/Pitx2/Prox1	5	Ablated
GO:0032411	positive regulation of transporter activity	18/1432	5.37748713304372	0.000108317245303282	0.0022410600862201	0.00163412148407987	Tcaf1/Stim2/Atp7a/Ryr2/Asic2/Nipsnap2/Adrb1/Wnk3/Jph2/Fgf14/Nedd4l/Stim1/Myo5a/Ednra/Hap1/Atp1b1/Hcn1/Park7	18	Ablated
GO:0002262	myeloid cell homeostasis	23/1432	4.99721227376411	0.000109863831180551	0.00225605531071034	0.00164505560344988	G6pd2/Hba-a1/Mapk14/Epas1/Flvcr1/Mb/Slc37a4/Rps24/Ptbp3/Fam210b/Fancc/Cdin1/Dyrk3/Kitl/Slc25a38/Mertk/Pik3cb/Slc25a5/Hmgb1/Slc15a4/Srf/Gpi1/Add1	23	Ablated
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	25/1432	4.87264955112235	0.0001102012384553	0.00225605531071034	0.00164505560344988	Htr5b/Adora2b/Adrb1/Palm/Vipr2/Adm/Mc4r/Grm6/Lhcgr/Pthlh/Pde4a/Adora2a/Gna13/Cnr2/Adra1b/Ptger3/Htr1a/Vipr1/Ednra/Chrm3/Flna/Abca1/Aplp1/Iapp/Adra2a	25	Ablated
GO:0006744	ubiquinone biosynthetic process	6/1432	7.44211358893842	0.000110676465889102	0.00225605531071034	0.00164505560344988	Coq9/Coq5/Coq2/Coq7/Coq3/Ndufa9	6	Ablated
GO:0007379	segment specification	6/1432	7.44211358893842	0.000110676465889102	0.00225605531071034	0.00164505560344988	Hes5/Irx2/Mtf2/Ednra/Msgn1/Irx1	6	Ablated
GO:0035249	synaptic transmission, glutamatergic	16/1432	5.5657967316823	0.000111031827780594	0.00225605531071034	0.00164505560344988	Prkaca/Grm2/Cnih3/Grm6/Grm3/Adora2a/Ophn1/Slc17a6/Dtnbp1/Myo5a/Dgkz/Nlgn1/Grin2d/Ngfr/Homer1/Ext1	16	Ablated
GO:0035296	regulation of tube diameter	21/1432	5.13366337649197	0.000112749604163689	0.00227252133835989	0.00165706219341373	Agtr1b/Adora2b/Asic2/Avpr2/Adrb1/Adm/Esr2/Smad6/Adora2a/Gja5/Adra1b/Sod2/P2rx4/Ptger3/Htr1a/Ednra/Chrm3/Kcnma1/Akt1/Ext1/Adra2a	21	Ablated
GO:0097746	blood vessel diameter maintenance	21/1432	5.13366337649197	0.000112749604163689	0.00227252133835989	0.00165706219341373	Agtr1b/Adora2b/Asic2/Avpr2/Adrb1/Adm/Esr2/Smad6/Adora2a/Gja5/Adra1b/Sod2/P2rx4/Ptger3/Htr1a/Ednra/Chrm3/Kcnma1/Akt1/Ext1/Adra2a	21	Ablated
GO:0019915	lipid storage	14/1432	5.78669056326249	0.000113445676266687	0.00227252133835989	0.00165706219341373	Ces1c/Ces1a/Ffar2/Cds1/Bscl2/Ppara/Cry1/Hexa/Fitm1/Acacb/Soat1/Tmem135/Gm2a/Cry2	14	Ablated
GO:1904427	positive regulation of calcium ion transmembrane transport	14/1432	5.78669056326249	0.000113445676266687	0.00227252133835989	0.00165706219341373	G6pd2/Stim2/Ryr2/Nipsnap2/Adrb1/Lhcgr/Jph2/Fgf14/Stim1/Trpc1/Ednra/Hap1/Atp1b1/Iapp	14	Ablated
GO:0043524	negative regulation of neuron apoptotic process	22/1432	5.06039117538565	0.000116602231915839	0.00232752835468623	0.00169717184853039	Xiap/Optn/Atp7a/Dnajc5/Star/Hyou1/Npm1/Braf/Ptprz1/En2/Angpt1/Foxq1/Prdx3/Adora2a/Sod2/Ntf3/Clcf1/Ngfr/En1/Gpi1/Nmnat1/Park7	22	Ablated
GO:0031032	actomyosin structure organization	24/1432	4.92821940227716	0.000119207470805302	0.00237118298945705	0.00172900364857774	Mybpc3/Myoz2/Itgb5/Braf/Nkx2-5/Wasf2/Rtkn/Tnnt1/Krt19/Fhod1/Prox1/Frmd3/Myo18a/Neurl2/Pak2/Met/Mylk3/Tmod1/Dlc1/Epb41/Arhgef15/Srf/Sorbs1/Limk1	24	Ablated
GO:0035150	regulation of tube size	21/1432	5.12783245618118	0.000122559815020269	0.00242934122849617	0.0017714110915885	Agtr1b/Adora2b/Asic2/Avpr2/Adrb1/Adm/Esr2/Smad6/Adora2a/Gja5/Adra1b/Sod2/P2rx4/Ptger3/Htr1a/Ednra/Chrm3/Kcnma1/Akt1/Ext1/Adra2a	21	Ablated
GO:0043502	regulation of muscle adaptation	15/1432	5.66020641615337	0.00012794596926819	0.00252726724662498	0.00184281614273311	G6pd2/Prkag3/Adrb1/Myog/Lmna/Camk2d/Tead1/Ppara/Tnnt1/P2rx4/Notch1/Tnni1/Ndufs4/Myh7/Foxo1	15	Ablated
GO:0046928	regulation of neurotransmitter secretion	17/1432	5.4550453673896	0.000129226979825139	0.00254370746051635	0.0018548039099902	Adora2b/Braf/Stxbp5/Adora2a/Nrxn3/Camk2a/Ncs1/Dtnbp1/Chrna6/Htr1a/Rims4/Git2/Prkce/Rims1/Nlgn1/Syt12/Adra2a	17	Ablated
GO:0048608	reproductive structure development	43/1432	4.1015408290927	0.000132741988241021	0.00260385581777975	0.00189866249434526	Adam29/Mapk14/Dmrt1/Epas1/Dhcr24/Hey2/Adm/Esr2/Fancg/Fzd5/Lhcgr/Angpt1/Lef1/Prdx3/Irx5/Gab1/Zp3/Lhx8/Srd5a2/Dnajc19/Krt19/Hsd17b2/Notch1/Inha/Fst/Nr0b1/Sgpl1/Erf/Ar/Hmga2/Dazap1/Met/Kitl/Flna/Mertk/Vwf/Bptf/Syde1/Akt1/Fgf10/Esrrb/Rbp4/Klhl10	43	Ablated
GO:0030100	regulation of endocytosis	26/1432	4.80305625932316	0.000133692689784602	0.00260790839143963	0.00190161752340679	Wasl/Sh3gl3/Amph/Dnm1/Tsg101/Abca2/Cbll1/Rab4a/Bmp2k/Magi2/Angpt1/Gpc3/Lrpap1/Ophn1/Epha3/Pacsin1/Egf/Clip3/Dtnbp1/Ntf3/Lrrtm2/Hap1/Snph/Nlgn1/Tnk2/Add1	26	Ablated
GO:0006898	receptor-mediated endocytosis	28/1432	4.69559710700841	0.000133868643836467	0.00260790839143963	0.00190161752340679	Ctsj/BC051665/Wasl/Sh3gl3/Dnm1/Abca2/Adm/Fcho1/Bmp2k/Magi2/Angpt1/Ache/Gria1/Lrpap1/Ophn1/Pacsin1/Egf/Dtnbp1/Ptger3/Ntf3/Atp5b/Lrrtm2/Hap1/Ldlr/Scarb2/Tmem108/Tnk2/Tpcn2	28	Ablated
GO:0038127	ERBB signaling pathway	16/1432	5.54793911428229	0.000137580612513263	0.00267104278197839	0.00194765344390622	Tsg101/Psen2/Esr2/Braf/Mvp/Ptprj/Gab1/Mmp9/Rtn4/Egf/Hap1/Afap1l2/Akt1/Mvb12a/Ptprr/Adra2a	16	Ablated
GO:0035886	vascular associated smooth muscle cell differentiation	9/1432	6.56175486629032	0.000141863885633448	0.00273546383556468	0.00199462756492141	Hey2/Adm/Smad6/Pitx2/Sod2/Notch1/Ednra/Nfatc2/Srf	9	Ablated
GO:1901661	quinone metabolic process	9/1432	6.56175486629032	0.000141863885633448	0.00273546383556468	0.00199462756492141	Cyp4f40/Akr1c18/Cbr3/Coq9/Coq5/Coq2/Coq7/Coq3/Ndufa9	9	Ablated
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	28/1432	4.69183062421293	0.000142715743040884	0.00274256117728397	0.00199980275797164	Ccl5/Itgb2l/Hes5/Yes1/Nod2/Enpp2/Tsg101/Psen2/Ptprz1/Mvp/Angpt1/Ptprj/Il12a/Dusp22/Egf/Ntf3/Hyal2/Pak2/Prkce/Lrp8/Kitl/Clcf1/Angpt4/Pdgfd/Tnk2/Gfra1/Fgf10/Adra2a	28	Ablated
GO:0019748	secondary metabolic process	11/1432	6.18098237077253	0.000150174503390498	0.00287614614770519	0.00209720936989505	Akr1c18/Atp7a/Ctns/Ddt/Tyrp1/Trpc1/Myo5a/Mfsd12/Cyp1b1/Zeb2/Pmel	11	Ablated
GO:0051091	positive regulation of DNA-binding transcription factor activity	28/1432	4.68807827459438	0.000152081316765948	0.00290285853449886	0.00211668733276583	Tnfrsf11a/Itgb2l/Trim52/Map3k13/Nod2/Psma6/Npm1/Esr2/Irak1/Traf6/Lrrfip1/Prdx3/Fank1/Camk2a/Ar/Cd200/Ifrd1/Traf1/Hmga2/Lrp8/Prkd2/Trim62/Akt1/Ppargc1b/Srf/Card14/Cat/Park7	28	Ablated
GO:0051402	neuron apoptotic process	31/1432	4.54198565609689	0.000156252000625928	0.00297245836090063	0.00216743767735083	Xiap/Siah1a/G6pd2/Optn/Atp7a/Dnajc5/Star/Nqo1/Hyou1/Npm1/Esr2/Braf/Ptprz1/En2/Angpt1/Foxq1/Prdx3/Adora2a/Rapsn/Sod2/Cdk5r1/Ntf3/Fam162a/Clcf1/Kcnma1/Ngfr/En1/Gpi1/Diablo/Nmnat1/Park7	31	Ablated
GO:0032414	positive regulation of ion transmembrane transporter activity	17/1432	5.43904502604315	0.000157591781506889	0.00298791909485804	0.00217871123385867	Tcaf1/Stim2/Atp7a/Ryr2/Asic2/Nipsnap2/Adrb1/Wnk3/Jph2/Fgf14/Nedd4l/Stim1/Myo5a/Ednra/Hap1/Atp1b1/Hcn1	17	Ablated
GO:0002675	positive regulation of acute inflammatory response	8/1432	6.77881937152815	0.000158742263479225	0.00299626887227496	0.0021847996697503	Ccl5/Tnfrsf11a/Aoc3/C2cd4b/Ffar2/Zp3/Ptger3/Park7	8	Ablated
GO:1901663	quinone biosynthetic process	6/1432	7.38495517509847	0.000159089245114617	0.00299626887227496	0.0021847996697503	Coq9/Coq5/Coq2/Coq7/Coq3/Ndufa9	6	Ablated
GO:0033002	muscle cell proliferation	27/1432	4.73406338783621	0.000168864447784807	0.0031698428956691	0.00231136523684537	Ccl5/Hes5/Mapk14/Myog/Ndrg2/Vipr2/Hey2/Camk2d/Esr2/Nkx2-5/Irak1/Traf6/Angpt1/Gna13/Il12a/Sod2/Mmp9/Notch1/Ednra/Paxbp1/Ephb1/Pdgfd/Akt1/Irak4/Rbp4/Ndrg4/Tenm4	27	Ablated
GO:0000302	response to reactive oxygen species	22/1432	5.03357991793499	0.000172496262844156	0.00322332468357219	0.00235036273591147	Hba-a1/Atp7a/Nqo1/Sesn1/Gja3/Mb/Prdx3/Romo1/Sod2/Mmp9/Ucp2/Ppif/Fancc/Capn1/Ednra/Hyal2/Cyp1b1/Met/Akt1/Ppargc1b/Cat/Park7	22	Ablated
GO:0048771	tissue remodeling	23/1432	4.96705923559343	0.00017289601114236	0.00322332468357219	0.00235036273591147	Tnfrsf11a/Hoxa3/Atp7a/Epas1/Mc4r/Cela1/Rab3d/Acp5/Traf6/Tph1/Gja5/Adra1b/Mmp9/Pdk4/Capn1/Tmem64/Ednra/Flna/Fgf10/Ppargc1b/Ext1/P3h4/Iapp	23	Ablated
GO:0022898	regulation of transmembrane transporter activity	29/1432	4.62988003535139	0.000174677395903408	0.00322332468357219	0.00235036273591147	Tcaf2/Tcaf1/Stim2/Atp7a/Ryr2/Asic2/Nipsnap2/Adrb1/Camk2d/Cnih3/Wnk3/Jph2/Fgf14/Mmp9/Hrc/Ppif/Nedd4l/Stim1/Myo5a/Ednra/Sphk2/Chrm3/Hap1/Atp1b1/Nlgn1/Scn2b/Homer1/Hcn1/Park7	29	Ablated
GO:0010259	multicellular organism aging	11/1432	6.16445306882132	0.000175125066597325	0.00322332468357219	0.00235036273591147	Agtr1b/Gna13/Adra1b/Zmpste24/Ndufs6/Pou1f1/Ednra/Coq7/Hyal2/Tmem135/Serp1	11	Ablated
GO:0015807	L-amino acid transport	11/1432	6.16445306882132	0.000175125066597325	0.00322332468357219	0.00235036273591147	Nat3/Slc36a3/Slc7a9/Ctns/Slc38a3/Slc43a1/Cln8/Slc36a1/Slc1a5/Slc7a5/Slc25a13	11	Ablated
GO:0048278	vesicle docking	11/1432	6.16445306882132	0.000175125066597325	0.00322332468357219	0.00235036273591147	Rab3c/Rab3d/Ralb/Bloc1s6/Camk2a/Bves/Stx2/Rims1/Ppfia3/Syde1/Ndrg4	11	Ablated
GO:0010675	regulation of cellular carbohydrate metabolic process	20/1432	5.17546050517043	0.000178656726353659	0.00327768602491552	0.00239000158198201	Grb10/Adora2b/Myog/Nln/Lhcgr/Ppara/Acadm/Adra1b/Zmpste24/Cry1/Pdk4/Pou1f1/Acacb/Prkce/Scarb2/Hmgb1/Foxo1/Akt1/Esrrb/Sorbs1	20	Ablated
GO:0022406	membrane docking	13/1432	5.86860768573038	0.00018183730508146	0.00332527639518321	0.00242470321580609	Rab3c/Psen2/Rab3d/Esyt1/Ralb/Bloc1s6/Camk2a/Bves/Stx2/Rims1/Ppfia3/Syde1/Ndrg4	13	Ablated
GO:0019218	regulation of steroid metabolic process	16/1432	5.52173674188827	0.000187749740908096	0.00342235781738905	0.00249549241003924	Ces1c/Ces1a/Akr1c18/Agtr1b/Adora2b/Star/Atp1a1/Abca2/Acadvl/Lhcgr/Prox1/Nr0b1/Ldlr/Kcnma1/Erlin2/Acadl	16	Ablated
GO:0030048	actin filament-based movement	17/1432	5.42329666907501	0.000191249617806402	0.00347498103636056	0.00253386386344717	Ryr2/Wasl/Adrb1/Atp1a1/Gsn/Camk2d/Wasf2/Kcnh2/Wipf3/Myo1d/Shtn1/Gja5/Ptger3/Myo5a/Flna/Myh7/Scn2b	17	Ablated
GO:0008217	regulation of blood pressure	24/1432	4.89542957945417	0.000197292695782106	0.00356512401173189	0.00259959372655924	Aoc3/Agtr1b/Hsd11b2/Asic2/Kcnk6/Avpr2/Adrb1/Atp1a1/Adm/Ppara/Gna13/Gja5/Adra1b/Sod2/P2rx4/Nedd4l/Ednra/Ar/Chrm3/Adamts16/Agtrap/Corin/Ddah1/Ext1	24	Ablated
GO:0090279	regulation of calcium ion import	10/1432	6.32408321441321	0.000197468502325598	0.00356512401173189	0.00259959372655924	Adrb1/Psen2/Wnk3/Grm6/Hrc/Egf/Sphk2/Akt1/Homer1/Iapp	10	Ablated
GO:0099560	synaptic membrane adhesion	8/1432	6.74896640837847	0.000198659839295933	0.00357194392316905	0.00260456662481731	Mapk14/Slitrk2/Ptprd/Magi2/Cadm1/Epha3/Nlgn1/Slitrk3	8	Ablated
GO:0045921	positive regulation of exocytosis	15/1432	5.62136658283711	0.000199106417308418	0.00357194392316905	0.00260456662481731	Itgb2l/Adora2b/Tsg101/Rab3d/Hgs/Vsnl1/Stxbp5/Syt10/Ncs1/Atp13a2/Sphk2/Cadps/Nlgn1/Doc2b/Gab2	15	Ablated
GO:0030900	forebrain development	37/1432	4.28386238588665	0.000202408584047288	0.00360873877552888	0.0026313964537516	Hes5/Agtpbp1/Atp7a/Tbr1/Plxna3/Hprt/Ndel1/Psen2/Ift88/Uqcrq/Lef1/Mboat7/Ophn1/Pitx2/Lhx8/Rtn4/Cdk5r1/Notch1/Nr2f1/Prox1/Ptger3/Pou1f1/Ndst1/Hmga2/Lrp8/Zmiz1/Hap1/Jakmip1/Mrtfa/Socs7/Zeb2/Dlc1/Tmem108/Aplp1/Fgf10/Srf/Ext1	37	Ablated
